+----------+---------------+---------------+
|session_id|min_final_price|max_final_price|
|2777      |19.22          |59.22          |
|8018      |19.39          |59.39          |
|9710      |20.22          |40.22          |
|7157      |30.47          |70.47          |
|304       |21.4           |61.4           |
|2772      |24.75          |34.75          |
|8171      |39.37          |69.37          |
|6134      |34.51          |44.51          |
|4265      |18.71          |28.71          |
|450       |22.97          |42.97          |
|6656      |21.13          |31.13          |
|6557      |46.35          |66.35          |
|2246      |33.89          |63.89          |
|1059      |44.86          |74.86          |
|375       |26.73          |66.73          |
|976       |25.72          |45.72          |
|8543      |33.07          |73.07          |
|1242      |25.09          |55.09          |
|680       |17.51          |57.51          |
|8981      |29.08          |39.08          |
|2823      |30.15          |70.15          |
|1160      |25.17          |65.17          |
|6506      |19.9           |29.9           |
|7593      |31.52          |71.52          |
|7600      |29.24          |49.24          |
|7505      |16.55          |56.55          |
|982       |26.08          |46.08          |
|8625      |27.08          |47.08          |
|5256      |24.88          |64.88          |
|11        |16.9           |56.9           |
|4360      |21.02          |41.02          |
|1152      |24.06          |64.06          |
|1384      |24.12          |44.12          |
|1330      |24.49          |64.49          |
|7626      |27.07          |67.07          |
|1826      |33.55          |63.55          |
|7201      |25.22          |45.22          |
|4482      |27.27          |47.27          |
|9855      |21.26          |21.26          |
|9086      |20.96          |60.96          |
|7206      |25.69          |35.69          |
|2806      |25.82          |45.82          |
|7696      |27.4           |67.4           |
|6949      |19.72          |59.72          |
|7471      |42.44          |52.44          |
|9687      |24.3           |44.3           |
|8742      |47.14          |67.14          |
|7423      |22.32          |62.32          |
|6766      |17.14          |57.14          |
|6701      |32.5           |52.5           |
|5587      |30.44          |70.44          |
|7445      |22.1           |62.1           |
|2578      |38.81          |68.81          |
|8464      |45.02          |45.02          |
|8448      |42.28          |72.28          |
|4880      |52.36          |72.36          |
|457       |36.81          |66.81          |
|6751      |30.84          |70.84          |
|3943      |41.97          |71.97          |
|8405      |28.41          |58.41          |
|1041      |18.88          |58.88          |
|7641      |24.36          |64.36          |
|6639      |27.81          |67.81          |
|5522      |28.06          |38.06          |
|6196      |17.62          |57.62          |
|9147      |26.62          |26.62          |
|5895      |33.45          |63.45          |
|6309      |27.96          |57.96          |
|9183      |34.46          |74.46          |
|8973      |23.61          |63.61          |
|9904      |18.61          |38.61          |
|3370      |19.73          |39.73          |
|3844      |19.02          |39.02          |
|8638      |43.62          |63.62          |
|8083      |25.18          |65.18          |
|6797      |25.97          |65.97          |
|3385      |33.16          |73.16          |
|4230      |17.49          |37.49          |
|8207      |20.54          |60.54          |
|7277      |30.2           |40.2           |
|5700      |30.99          |70.99          |
|1267      |32.69          |72.69          |
|4530      |15.71          |55.71          |
|894       |46.39          |66.39          |
|5725      |18.1           |58.1           |
|4178      |31.64          |61.64          |
|7822      |31.63          |61.63          |
|1357      |18.75          |58.75          |
|4475      |15.6           |55.6           |
|1020      |32.72          |72.72          |
|6135      |20.39          |60.39          |
|8049      |53.14          |73.14          |
|8250      |27.57          |47.57          |
|2216      |27.92          |57.92          |
|1720      |28.73          |68.73          |
|8850      |15.01          |55.01          |
|2221      |16.04          |56.04          |
|1051      |38.36          |38.36          |
|1424      |31.11          |71.11          |
|8229      |29.68          |69.68          |
|6453      |27.36          |67.36          |
|3066      |31.86          |31.86          |
|9111      |27.03          |67.03          |
|7021      |19.87          |59.87          |
|290       |15.24          |35.24          |
|5002      |20.52          |60.52          |
|3169      |18.99          |58.99          |
|8233      |42.65          |72.65          |
|9010      |37.02          |47.02          |
|2694      |23.23          |63.23          |
|3980      |20.79          |60.79          |
|3902      |30.86          |70.86          |
|9074      |15.83          |55.83          |
|9572      |21.51          |61.51          |
|6569      |35.58          |65.58          |
|4718      |41.57          |71.57          |
|1389      |36.08          |66.08          |
|4969      |30.01          |70.01          |
|1735      |34.88          |64.88          |
|3662      |16.48          |56.48          |
|2326      |36.55          |56.55          |
|6484      |32.08          |52.08          |
|4005      |29.02          |69.02          |
|8925      |25.14          |65.14          |
|2649      |20.36          |60.36          |
|5340      |32.93          |52.93          |
|5147      |20.78          |60.78          |
|2339      |25.08          |45.08          |
|5852      |23.57          |43.57          |
|5449      |21.01          |61.01          |
|9475      |29.96          |69.96          |
|6595      |32.93          |52.93          |
|4050      |72.34          |72.34          |
|9884      |16.13          |36.13          |
|8701      |44.78          |64.78          |
|4633      |20.01          |60.01          |
|1584      |25.07          |45.07          |
|2805      |27.14          |47.14          |
|2639      |31.23          |61.23          |
|3091      |35.83          |65.83          |
|4812      |30.07          |50.07          |
|3108      |31.69          |71.69          |
|2095      |29.05          |69.05          |
|6738      |27.02          |57.02          |
|5334      |18.13          |28.13          |
|4663      |23.79          |43.79          |
|4242      |42.32          |72.32          |
|1275      |34.56          |44.56          |
|1107      |28.9           |28.9           |
|1157      |25.54          |65.54          |
|5120      |29.28          |49.28          |
|3699      |19.01          |59.01          |
|5887      |24.46          |64.46          |
|8571      |20.56          |60.56          |
|3014      |26.15          |26.15          |
|5369      |25.58          |65.58          |
|8274      |30.26          |70.26          |
|2022      |15.6           |55.6           |
|9600      |28.14          |58.14          |
|3296      |23.18          |63.18          |
|819       |31.72          |51.72          |
|7412      |32.68          |72.68          |
|2522      |21.87          |61.87          |
|817       |25.73          |65.73          |
|1891      |23.23          |43.23          |
|8260      |17.23          |57.23          |
|1840      |18.93          |58.93          |
|4552      |21.56          |61.56          |
|299       |29.12          |59.12          |
|6635      |27.34          |67.34          |
|3240      |42.09          |72.09          |
|9148      |19.23          |59.23          |
|3452      |15.74          |55.74          |
|5081      |28.97          |68.97          |
|2871      |19.31          |39.31          |
|3266      |28.34          |68.34          |
|236       |40.93          |40.93          |
|7913      |41.93          |71.93          |
|6967      |53.99          |73.99          |
|4110      |40.82          |60.82          |
|2334      |24.52          |24.52          |
|7792      |28.3           |68.3           |
|1751      |39.69          |39.69          |
|454       |18.96          |58.96          |
|9214      |27.45          |57.45          |
|2077      |69.79          |69.79          |
|9145      |19.11          |59.11          |
|5864      |43.75          |73.75          |
|3359      |39.48          |69.48          |
|9352      |18.87          |38.87          |
|227       |28.03          |48.03          |
|500       |34.3           |64.3           |
|2590      |45.9           |65.9           |
|7305      |21.41          |61.41          |
|5496      |28.57          |58.57          |
|7196      |25.23          |65.23          |
|2980      |31.74          |71.74          |
|5739      |20.88          |60.88          |
|1085      |65.22          |65.22          |
|121       |34.12          |44.12          |
|6306      |19.95          |59.95          |
|3915      |28.56          |38.56          |
|3436      |45.2           |65.2           |
|5361      |34.51          |54.51          |
|3017      |32.77          |72.77          |
|6255      |39.61          |69.61          |
|8175      |35.68          |65.68          |
|4484      |19.09          |59.09          |
|6607      |33.58          |73.58          |
|2353      |22.34          |62.34          |
|7883      |20.71          |60.71          |
|1088      |36.7           |66.7           |
|6508      |34.28          |74.28          |
|9606      |23.07          |63.07          |
|4413      |15.84          |35.84          |
|6974      |29.09          |69.09          |
|3358      |31.46          |51.46          |
|8557      |32.44          |72.44          |
|4163      |28.37          |48.37          |
|1100      |31.91          |71.91          |
|5055      |29.33          |39.33          |
|4577      |26.07          |46.07          |
|1436      |29.53          |69.53          |
|4580      |40.25          |70.25          |
|9689      |37.84          |67.84          |
|9895      |32.93          |72.93          |
|7249      |23.14          |63.14          |
|8245      |31.29          |61.29          |
|9803      |42.4           |52.4           |
|4960      |39.33          |69.33          |
|3681      |24.08          |24.08          |
|7506      |34.37          |74.37          |
|6565      |26.91          |66.91          |
|5531      |25.34          |45.34          |
|1945      |28.09          |28.09          |
|1455      |24.22          |34.22          |
|8570      |20.11          |30.11          |
|321       |32.63          |52.63          |
|2223      |30.65          |70.65          |
|7528      |16.39          |56.39          |
|2622      |18.19          |58.19          |
|6338      |23.71          |63.71          |
|105       |19.9           |59.9           |
|5894      |16.54          |56.54          |
|6715      |19.16          |59.16          |
|9246      |33.98          |63.98          |
|3410      |23.56          |23.56          |
|7186      |18.35          |38.35          |
|5224      |17.63          |37.63          |
|4172      |26.4           |66.4           |
|6720      |37.49          |67.49          |
|467       |31.79          |71.79          |
|2026      |26.48          |66.48          |
|5532      |26.48          |56.48          |
|1177      |29.48          |69.48          |
|8511      |31.79          |61.79          |
|9542      |17.48          |57.48          |
|7886      |35.79          |65.79          |
|1566      |36.31          |56.31          |
|8189      |22.5           |62.5           |
|3482      |33.54          |53.54          |
|8786      |22.38          |42.38          |
|2746      |19.63          |39.63          |
|2978      |20.83          |60.83          |
|600       |18.53          |38.53          |
|4854      |42.35          |42.35          |
|4672      |18.05          |58.05          |
|4472      |21.58          |41.58          |
|6125      |38.98          |68.98          |
|772       |19.31          |59.31          |
|7511      |29.45          |69.45          |
|7251      |21.9           |61.9           |
|5897      |33.41          |73.41          |
|335       |37.04          |67.04          |
|4662      |33.04          |73.04          |
|1756      |29.29          |59.29          |
|3518      |24             |64             |
|1695      |30.19          |50.19          |
|9122      |19.7           |39.7           |
|3799      |42.52          |72.52          |
|7521      |33.88          |53.88          |
|5709      |31.48          |71.48          |
|5226      |28.5           |68.5           |
|5222      |20.05          |60.05          |
|3896      |24.82          |64.82          |
|7514      |26.58          |46.58          |
|7350      |30.13          |70.13          |
|7044      |30.7           |70.7           |
|2489      |19.16          |59.16          |
|9871      |17.88          |57.88          |
|8840      |30.61          |70.61          |
|3655      |25.35          |55.35          |
|6492      |34.15          |74.15          |
|619       |37.96          |67.96          |
|6754      |15.17          |35.17          |
|2903      |16.72          |56.72          |
|8031      |19.67          |39.67          |
|1214      |15.84          |55.84          |
|4591      |22.72          |62.72          |
|517       |16.15          |56.15          |
|1873      |34.44          |64.44          |
|5218      |36.61          |36.61          |
|3352      |22.86          |62.86          |
|6591      |36.34          |46.34          |
|2102      |41.5           |71.5           |
|7568      |32.61          |72.61          |
|9201      |32.37          |62.37          |
|9135      |43.72          |73.72          |
|9608      |27.71          |67.71          |
|6118      |28.9           |68.9           |
|7374      |30.92          |30.92          |
|1838      |16.21          |56.21          |
|1181      |28.98          |68.98          |
|8385      |28.29          |68.29          |
|7172      |36.41          |36.41          |
|5132      |37.16          |67.16          |
|1491      |30.68          |70.68          |
|3721      |20.89          |60.89          |
|1023      |21.59          |61.59          |
|9971      |23.05          |63.05          |
|1172      |32.38          |52.38          |
|4205      |34.88          |74.88          |
|6646      |33.26          |73.26          |
|3869      |16.36          |36.36          |
|7303      |22.54          |62.54          |
|1034      |26.14          |66.14          |
|4439      |26.5           |46.5           |
|6472      |30.22          |70.22          |
|6315      |33.32          |73.32          |
|5204      |27.86          |47.86          |
|1903      |33.42          |73.42          |
|1220      |23.01          |63.01          |
|8249      |23.57          |63.57          |
|1634      |18.74          |58.74          |
|5061      |43.59          |73.59          |
|613       |43.51          |73.51          |
|2371      |16.36          |56.36          |
|9555      |23.07          |43.07          |
|5080      |34.27          |74.27          |
|5884      |28.05          |38.05          |
|3706      |34.41          |74.41          |
|9268      |34.39          |74.39          |
|4550      |37.47          |47.47          |
|4124      |41.3           |71.3           |
|9020      |46.51          |66.51          |
|3151      |23.86          |63.86          |
|1545      |52.56          |72.56          |
|5418      |25.75          |65.75          |
|1581      |41.73          |41.73          |
|9688      |32.84          |72.84          |
|5440      |32.31          |52.31          |
|8650      |27.53          |57.53          |
|5336      |22.39          |62.39          |
|3713      |24.28          |64.28          |
|4476      |42.18          |72.18          |
|4571      |17.48          |57.48          |
|8103      |18.13          |38.13          |
|678       |22.46          |62.46          |
|3620      |24.2           |64.2           |
|579       |29.11          |69.11          |
|3083      |18.84          |28.84          |
|5950      |17.34          |57.34          |
|3506      |44.59          |74.59          |
|3807      |18             |18             |
|198       |17.8           |57.8           |
|9023      |45.55          |65.55          |
|28        |26.98          |66.98          |
|6016      |32.61          |52.61          |
|7796      |36.73          |66.73          |
|3326      |40.34          |70.34          |
|1089      |34.25          |74.25          |
|1656      |38.06          |38.06          |
|2208      |29.65          |69.65          |
|720       |23.15          |63.15          |
|3917      |24.74          |64.74          |
|6161      |24.99          |64.99          |
|4703      |40.05          |70.05          |
|7969      |41.33          |41.33          |
|2913      |31.39          |61.39          |
|2358      |36.68          |66.68          |
|5936      |36.19          |66.19          |
|1605      |33.74          |73.74          |
|1256      |20.3           |60.3           |
|3080      |28.25          |68.25          |
|4364      |25.15          |65.15          |
|1000      |18.99          |38.99          |
|3310      |30.15          |70.15          |
|9789      |31.1           |71.1           |
|8897      |16.38          |36.38          |
|7063      |20.59          |60.59          |
|2139      |24.91          |64.91          |
|8110      |18.73          |58.73          |
|8046      |35             |65             |
|9692      |23.43          |63.43          |
|3610      |25.53          |55.53          |
|1730      |28.1           |68.1           |
|8288      |29.87          |59.87          |
|8683      |34.17          |74.17          |
|9354      |19.14          |59.14          |
|5092      |25.53          |65.53          |
|833       |33.11          |53.11          |
|4567      |28.48          |68.48          |
|1244      |31.7           |41.7           |
|3335      |63.94          |63.94          |
|7869      |33.45          |73.45          |
|3493      |18.82          |58.82          |
|7740      |15.52          |55.52          |
|752       |17.41          |57.41          |
|4177      |43.21          |73.21          |
|8447      |26.23          |56.23          |
|4834      |31.92          |71.92          |
|3754      |29.94          |69.94          |
|6984      |27.72          |67.72          |
|1553      |24.64          |64.64          |
|594       |29.7           |69.7           |
|460       |31.56          |71.56          |
|8202      |18.21          |58.21          |
|7327      |15.7           |15.7           |
|6022      |45.47          |65.47          |
|1530      |24.84          |64.84          |
|851       |25.94          |65.94          |
|5402      |17.07          |57.07          |
|9024      |23.02          |63.02          |
|8183      |46.15          |46.15          |
|4805      |15.16          |35.16          |
|3256      |25.28          |45.28          |
|893       |43.03          |43.03          |
|993       |18.55          |38.55          |
|3843      |25.81          |55.81          |
|8961      |17.01          |57.01          |
|6192      |25.53          |35.53          |
|4330      |33.67          |43.67          |
|3962      |17.62          |57.62          |
|7438      |23.26          |63.26          |
|2697      |66.39          |66.39          |
|6372      |28.82          |48.82          |
|1342      |17.68          |57.68          |
|5594      |26.1           |66.1           |
|6229      |35.93          |35.93          |
|4191      |25.51          |65.51          |
|3553      |24.74          |64.74          |
|25        |29.77          |39.77          |
|6105      |21.32          |61.32          |
|5471      |44.72          |74.72          |
|9350      |28.33          |68.33          |
|8038      |33.8           |73.8           |
|6752      |38.28          |58.28          |
|5144      |34.3           |74.3           |
|1420      |28.49          |58.49          |
|6802      |18.59          |58.59          |
|6421      |20.34          |30.34          |
|5246      |19.47          |59.47          |
|465       |19.36          |59.36          |
|6872      |15.71          |55.71          |
|1853      |27.56          |57.56          |
|64        |22.51          |62.51          |
|2714      |30.71          |50.71          |
|1421      |22.34          |62.34          |
|5954      |24.29          |44.29          |
|828       |27.82          |67.82          |
|2429      |18.18          |38.18          |
|8559      |26.48          |66.48          |
|3309      |34.97          |64.97          |
|8336      |15.3           |55.3           |
|3612      |32.15          |72.15          |
|4946      |36.42          |66.42          |
|1587      |27.85          |67.85          |
|9914      |28.45          |58.45          |
|9466      |40.53          |40.53          |
|8884      |23.8           |63.8           |
|6301      |46.09          |66.09          |
|2285      |40.29          |50.29          |
|1075      |30.92          |70.92          |
|1128      |65.85          |65.85          |
|1899      |39.48          |39.48          |
|5543      |25.79          |25.79          |
|946       |17.32          |27.32          |
|5435      |30             |60             |
|5353      |26.19          |66.19          |
|4120      |35.66          |65.66          |
|6641      |32.22          |62.22          |
|6251      |19.98          |59.98          |
|4223      |34.89          |74.89          |
|9114      |44.37          |74.37          |
|8392      |41.54          |71.54          |
|8637      |24.32          |34.32          |
|7955      |17.91          |57.91          |
|7373      |27.5           |67.5           |
|271       |32.02          |42.02          |
|22        |26.71          |66.71          |
|8111      |29.38          |29.38          |
|7359      |25.91          |65.91          |
|529       |32.89          |52.89          |
|9599      |24.48          |64.48          |
|4448      |16.49          |26.49          |
|7732      |22.56          |62.56          |
|4951      |24.2           |64.2           |
|390       |24.52          |34.52          |
|3805      |42.48          |72.48          |
|2152      |56.38          |56.38          |
|189       |30.41          |70.41          |
|4936      |20.02          |60.02          |
|5823      |38.31          |68.31          |
|7194      |29.22          |29.22          |
|5151      |34.98          |74.98          |
|5438      |18.85          |38.85          |
|4762      |69.47          |69.47          |
|5404      |31.42          |71.42          |
|9535      |29.24          |59.24          |
|9303      |39.58          |69.58          |
|120       |54.77          |54.77          |
|2082      |35.94          |65.94          |
|802       |34.57          |54.57          |
|578       |16.86          |56.86          |
|7697      |21.8           |41.8           |
|2259      |34.77          |54.77          |
|1415      |25.44          |65.44          |
|9428      |24.87          |64.87          |
|5716      |21.06          |41.06          |
|2652      |26.44          |66.44          |
|9923      |26.37          |66.37          |
|5939      |28.65          |58.65          |
|9341      |42.83          |52.83          |
|9814      |15.05          |35.05          |
|1510      |29.87          |59.87          |
|8084      |33.02          |53.02          |
|1749      |15.07          |35.07          |
|2006      |40.13          |70.13          |
|7200      |46.54          |66.54          |
|2313      |26.09          |56.09          |
|9527      |22.77          |62.77          |
|9941      |21.58          |61.58          |
|3277      |15.23          |55.23          |
|7745      |33.77          |63.77          |
|9414      |38.53          |58.53          |
|6238      |32.55          |52.55          |
|5827      |35.38          |35.38          |
|315       |29.84          |69.84          |
|1162      |53.9           |73.9           |
|3639      |28.19          |68.19          |
|2962      |23.28          |63.28          |
|1841      |16.4           |56.4           |
|4154      |16.17          |26.17          |
|8383      |33.84          |63.84          |
|3749      |32.26          |32.26          |
|9367      |17.08          |57.08          |
|3811      |40.85          |60.85          |
|54        |15.39          |55.39          |
|4022      |42.65          |62.65          |
|9921      |27.65          |67.65          |
|5985      |24.96          |44.96          |
|6970      |28.66          |58.66          |
|4085      |23.07          |63.07          |
|5099      |38.52          |58.52          |
|6630      |30.72          |60.72          |
|963       |46.32          |66.32          |
|4845      |20.11          |60.11          |
|1278      |30.61          |30.61          |
|7741      |30.8           |70.8           |
|6017      |19.33          |29.33          |
|2533      |39.03          |69.03          |
|5896      |46.68          |66.68          |
|9975      |54.62          |54.62          |
|8908      |34.01          |74.01          |
|9972      |20.75          |60.75          |
|3673      |33.27          |73.27          |
|7972      |28.04          |38.04          |
|4457      |22.45          |22.45          |
|1880      |43.58          |43.58          |
|6758      |19.23          |59.23          |
|6522      |23.47          |63.47          |
|3779      |31.37          |31.37          |
|391       |22.25          |62.25          |
|8199      |19.93          |59.93          |
|4910      |23.33          |43.33          |
|7123      |22.82          |62.82          |
|1190      |27.93          |57.93          |
|2609      |31.78          |71.78          |
|5682      |34.67          |44.67          |
|7408      |35.8           |65.8           |
|6548      |17.71          |37.71          |
|3287      |27.39          |47.39          |
|8302      |35.86          |65.86          |
|8668      |34.66          |74.66          |
|8530      |17.97          |37.97          |
|8994      |29.69          |49.69          |
|6173      |68.19          |68.19          |
|5527      |30.55          |70.55          |
|8346      |17.69          |37.69          |
|6381      |42.3           |72.3           |
|4139      |33.9           |53.9           |
|6593      |21.69          |41.69          |
|1325      |27.03          |47.03          |
|186       |20.88          |60.88          |
|9013      |32.4           |42.4           |
|8112      |16.41          |56.41          |
|6619      |37.7           |67.7           |
|4584      |25             |25             |
|501       |23.19          |63.19          |
|4953      |28.44          |68.44          |
|5566      |31.23          |71.23          |
|5806      |40.11          |70.11          |
|3611      |26.83          |66.83          |
|7187      |22.29          |62.29          |
|6051      |27.86          |67.86          |
|18        |27.84          |47.84          |
|3355      |32.02          |52.02          |
|2127      |16.57          |36.57          |
|27        |25.84          |45.84          |
|7110      |17.7           |57.7           |
|143       |25.07          |65.07          |
|4916      |18.93          |18.93          |
|58        |70.69          |70.69          |
|2752      |18.79          |38.79          |
|7376      |32.47          |72.47          |
|5984      |32.89          |42.89          |
|7129      |15.36          |55.36          |
|3814      |40.53          |50.53          |
|4676      |23.05          |63.05          |
|850       |15.31          |55.31          |
|294       |21             |61             |
|5036      |17.58          |57.58          |
|1800      |18.28          |58.28          |
|8209      |28.8           |28.8           |
|7015      |22.84          |62.84          |
|6273      |33.37          |53.37          |
|9690      |28.87          |68.87          |
|9604      |15.81          |55.81          |
|7250      |34.41          |74.41          |
|5202      |15.39          |55.39          |
|5109      |18.7           |38.7           |
|8754      |17.03          |37.03          |
|7073      |31.61          |71.61          |
|483       |39.72          |69.72          |
|9515      |26.71          |56.71          |
|6926      |34.49          |64.49          |
|3570      |17.54          |57.54          |
|2274      |20.33          |40.33          |
|7591      |36.84          |66.84          |
|7777      |38.15          |58.15          |
|115       |29.37          |49.37          |
|4627      |16.25          |56.25          |
|3822      |40.3           |70.3           |
|4797      |40.47          |70.47          |
|3826      |36.79          |66.79          |
|5662      |33.34          |73.34          |
|4632      |15.93          |55.93          |
|7700      |19.1           |39.1           |
|7818      |27.08          |67.08          |
|2401      |37.21          |67.21          |
|7000      |15.1           |55.1           |
|127       |31.43          |41.43          |
|1285      |26.73          |46.73          |
|8726      |33.04          |33.04          |
|7937      |20.91          |40.91          |
|5865      |27.01          |67.01          |
|8442      |32.57          |52.57          |
|8906      |43.63          |73.63          |
|8609      |31.95          |71.95          |
|5820      |26.86          |36.86          |
|5407      |21.24          |41.24          |
|3503      |20.24          |60.24          |
|8837      |24.81          |44.81          |
|7616      |19.18          |39.18          |
|5481      |33.84          |73.84          |
|1924      |24.64          |64.64          |
|3415      |29.71          |59.71          |
|1447      |18.59          |58.59          |
|1866      |26.88          |66.88          |
|4059      |29.08          |59.08          |
|676       |34.82          |74.82          |
|153       |30.39          |40.39          |
|9438      |23.62          |63.62          |
|7252      |26.51          |56.51          |
|8639      |16.92          |56.92          |
|8415      |28.33          |68.33          |
|7592      |19.29          |39.29          |
|7968      |42.47          |72.47          |
|2839      |35.03          |65.03          |
|4838      |58.52          |58.52          |
|1753      |39.71          |59.71          |
|8381      |34.46          |74.46          |
|2218      |16.6           |56.6           |
|3379      |26.4           |56.4           |
|2715      |34.05          |64.05          |
|9881      |33.64          |43.64          |
|9605      |41.81          |71.81          |
|3392      |29.22          |69.22          |
|1951      |16.53          |36.53          |
|1203      |32.49          |52.49          |
|4170      |17.87          |57.87          |
|7345      |30.46          |60.46          |
|4235      |28.55          |68.55          |
|4135      |24.36          |64.36          |
|2945      |22.68          |62.68          |
|3         |24.9           |64.9           |
|5370      |19.86          |59.86          |
|921       |33.73          |53.73          |
|6089      |48.79          |48.79          |
|5346      |29             |49             |
|8344      |22.13          |62.13          |
|3492      |16.79          |56.79          |
|2012      |16.12          |36.12          |
|2446      |15.83          |55.83          |
|6201      |20.48          |60.48          |
|4624      |31.87          |51.87          |
|3469      |28.95          |28.95          |
|1295      |18.65          |58.65          |
|5488      |17.62          |57.62          |
|2904      |26.63          |66.63          |
|2151      |19.21          |39.21          |
|5854      |34.29          |34.29          |
|3007      |27             |37             |
|9346      |15.03          |55.03          |
|7584      |29.34          |39.34          |
|5429      |29.38          |49.38          |
|3099      |23.19          |63.19          |
|1870      |23.96          |33.96          |
|3789      |20.55          |60.55          |
|7324      |28.06          |68.06          |
|4679      |32.78          |72.78          |
|2676      |20.32          |60.32          |
|978       |29.38          |69.38          |
|7304      |23.25          |63.25          |
|9275      |33.57          |63.57          |
|387       |61.8           |61.8           |
|6855      |25.88          |65.88          |
|2597      |26.04          |26.04          |
|8866      |27.47          |67.47          |
|2967      |17.59          |57.59          |
|2716      |22.39          |62.39          |
|7233      |37.46          |47.46          |
|8622      |41.65          |51.65          |
|5464      |29.11          |69.11          |
|2531      |25.52          |65.52          |
|7377      |33.93          |53.93          |
|4498      |25.36          |65.36          |
|2306      |29.37          |49.37          |
|3380      |24.73          |44.73          |
|5243      |33.59          |73.59          |
|6972      |26.16          |66.16          |
|5688      |22.33          |62.33          |
|7724      |15.29          |55.29          |
|4825      |31.64          |61.64          |
|793       |34.72          |54.72          |
|3916      |27.23          |47.23          |
|7799      |23.7           |43.7           |
|2380      |33.21          |73.21          |
|2681      |37.06          |67.06          |
|702       |34.52          |54.52          |
|7838      |18.99          |38.99          |
|4595      |27.18          |67.18          |
|9695      |27.66          |47.66          |
|476       |16.75          |56.75          |
|2156      |15.65          |35.65          |
|9670      |26.86          |46.86          |
|374       |30.92          |50.92          |
|6864      |23.66          |43.66          |
|1210      |30.41          |60.41          |
|8730      |59.72          |59.72          |
|318       |19.51          |59.51          |
|5456      |25.38          |45.38          |
|933       |32.63          |72.63          |
|5379      |22.39          |62.39          |
|4996      |22.1           |62.1           |
|7571      |27.33          |67.33          |
|593       |20.3           |60.3           |
|7789      |24.06          |64.06          |
|3790      |34.64          |54.64          |
|3419      |23.96          |43.96          |
|3971      |17.67          |37.67          |
|5160      |26.97          |46.97          |
|2659      |33.98          |73.98          |
|3563      |36.53          |66.53          |
|154       |44.44          |74.44          |
|2969      |16.15          |56.15          |
|4071      |22.53          |62.53          |
|7918      |34.28          |74.28          |
|4196      |32.15          |72.15          |
|7905      |29.1           |39.1           |
|9477      |29.6           |59.6           |
|8999      |25.66          |65.66          |
|1910      |59.79          |59.79          |
|5415      |23.04          |63.04          |
|5915      |20.44          |60.44          |
|8872      |54.69          |54.69          |
|9832      |27.56          |67.56          |
|2049      |21.22          |61.22          |
|351       |22.35          |42.35          |
|3968      |15.97          |55.97          |
|9862      |48.34          |48.34          |
|7847      |27.87          |67.87          |
|1733      |21.31          |61.31          |
|5530      |31.52          |41.52          |
|2318      |30.31          |70.31          |
|970       |16.62          |36.62          |
|3488      |15.35          |15.35          |
|1974      |15.12          |55.12          |
|732       |29.52          |39.52          |
|1711      |18.01          |58.01          |
|9976      |30.35          |50.35          |
|9835      |33.92          |73.92          |
|7650      |40.92          |70.92          |
|6102      |27.74          |67.74          |
|5017      |32.57          |72.57          |
|7217      |23.64          |63.64          |
|6471      |18.04          |58.04          |
|3893      |23.44          |63.44          |
|8010      |26.83          |66.83          |
|3633      |22.42          |42.42          |
|2501      |29.49          |69.49          |
|3625      |25.98          |55.98          |
|3160      |20.8           |60.8           |
|5816      |23.4           |43.4           |
|3819      |34.27          |74.27          |
|9078      |35.63          |45.63          |
|6019      |30.52          |70.52          |
|5795      |23.68          |63.68          |
|4349      |25.59          |55.59          |
|4125      |20.71          |40.71          |
|1565      |28.3           |68.3           |
|7214      |24.76          |64.76          |
|5408      |30.08          |70.08          |
|3134      |28.79          |58.79          |
|577       |20.35          |60.35          |
|9444      |21.49          |61.49          |
|4179      |34.03          |54.03          |
|9513      |34.99          |74.99          |
|8390      |48.9           |68.9           |
|2768      |43.85          |63.85          |
|634       |22.36          |42.36          |
|9370      |28.83          |38.83          |
|8603      |34.84          |74.84          |
|8332      |30.21          |50.21          |
|2995      |44.53          |64.53          |
|7904      |28.48          |68.48          |
|1771      |54.66          |54.66          |
|2225      |18.8           |58.8           |
|2374      |16.37          |36.37          |
|1016      |18.97          |58.97          |
|3730      |33.09          |73.09          |
|7234      |26.11          |26.11          |
|6640      |39.7           |69.7           |
|3458      |15.45          |35.45          |
|2509      |33.14          |53.14          |
|3816      |34.2           |54.2           |
|5734      |22.92          |62.92          |
|3679      |15.97          |55.97          |
|5295      |28.56          |68.56          |
|1661      |15.63          |55.63          |
|8863      |42.02          |52.02          |
|7624      |30.1           |60.1           |
|3128      |44.9           |64.9           |
|2440      |18.01          |58.01          |
|7721      |28.01          |68.01          |
|6461      |34.35          |74.35          |
|6226      |33.5           |73.5           |
|2267      |34.4           |74.4           |
|3129      |42.39          |72.39          |
|4541      |34.43          |74.43          |
|2181      |29.45          |49.45          |
|6851      |44.77          |74.77          |
|9337      |30.73          |60.73          |
|2398      |20.93          |60.93          |
|5647      |23.37          |63.37          |
|7253      |40.89          |60.89          |
|5105      |32.08          |72.08          |
|1427      |41.87          |61.87          |
|9894      |34.68          |74.68          |
|3126      |16.02          |56.02          |
|1658      |43.95          |73.95          |
|5724      |17.87          |27.87          |
|3821      |15.17          |55.17          |
|303       |16.7           |56.7           |
|3573      |23.6           |63.6           |
|2583      |25.6           |65.6           |
|1406      |16.96          |56.96          |
|1849      |31.18          |41.18          |
|7321      |41.3           |61.3           |
|4187      |33.18          |53.18          |
